,Unnamed: 0,coco_url,crop_area,crop_type,obj_id,true_bbox,true_class,pred,pred_bbox,pred_class
3541,3541,http://images.cocodataset.org/val2017/000000336265.jpg,"[241, 302, 224, 224]",top_L,1704075.0,"[0, 0, 32, 62]",1.0,91.01825952529907,"[2, 0, 49, 59]",person
3542,3542,http://images.cocodataset.org/val2017/000000336265.jpg,"[49, 302, 224, 224]",top_R,1704075.0,"[192, 0, 32, 62]",1.0,98.62689971923828,"[168, 0, 51, 56]",person
3543,3543,http://images.cocodataset.org/val2017/000000336265.jpg,"[241, 140, 224, 224]",bot_L,1704075.0,"[0, 162, 32, 62]",1.0,99.67425465583801,"[1, 162, 51, 59]",person
3544,3544,http://images.cocodataset.org/val2017/000000336265.jpg,"[49, 140, 224, 224]",bot_R,1704075.0,"[192, 162, 32, 62]",1.0,99.39057230949402,"[164, 162, 56, 59]",person
3545,3545,http://images.cocodataset.org/val2017/000000341719.jpg,"[303, 158, 224, 224]",centr,1704075.0,"[108, 98, 8, 27]",1.0,98.6196219921112,"[105, 98, 15, 26]",person
3546,3546,http://images.cocodataset.org/val2017/000000341719.jpg,"[411, 256, 224, 224]",top_L,1704075.0,"[0, 0, 8, 27]",1.0,95.95678448677063,"[0, 3, 15, 24]",person
3547,3547,http://images.cocodataset.org/val2017/000000341719.jpg,"[195, 256, 224, 224]",top_R,1704075.0,"[216, 0, 8, 27]",1.0,91.73430800437927,"[206, 4, 16, 23]",person
3548,3548,http://images.cocodataset.org/val2017/000000341719.jpg,"[411, 59, 224, 224]",bot_L,1704075.0,"[0, 197, 8, 27]",1.0,93.00426244735718,"[0, 197, 15, 26]",person
3549,3549,http://images.cocodataset.org/val2017/000000341719.jpg,"[195, 59, 224, 224]",bot_R,1704075.0,"[216, 197, 8, 27]",1.0,74.31531548500061,"[208, 197, 15, 25]",person
3550,3550,http://images.cocodataset.org/val2017/000000377588.jpg,"[234, 92, 224, 224]",centr,1704075.0,"[85, 82, 53, 59]",1.0,99.36448335647583,"[98, 87, 29, 47]",person
3551,3551,http://images.cocodataset.org/val2017/000000377588.jpg,"[319, 174, 224, 224]",top_L,1704075.0,"[0, 0, 53, 59]",1.0,96.61957621574402,"[1, 2, 28, 49]",person
3552,3552,http://images.cocodataset.org/val2017/000000377588.jpg,"[148, 174, 224, 224]",top_R,1704075.0,"[171, 0, 53, 59]",1.0,99.78790283203125,"[194, 1, 28, 47]",person
3553,3553,http://images.cocodataset.org/val2017/000000377588.jpg,"[319, 9, 224, 224]",bot_L,1704075.0,"[0, 165, 53, 59]",1.0,99.75057244300842,"[1, 169, 28, 50]",person
3554,3554,http://images.cocodataset.org/val2017/000000377588.jpg,"[148, 9, 224, 224]",bot_R,1704075.0,"[171, 165, 53, 59]",1.0,99.86649751663208,"[193, 169, 29, 49]",person
3555,3555,http://images.cocodataset.org/val2017/000000274708.jpg,"[233, 101, 224, 224]",centr,1704075.0,"[105, 98, 14, 28]",1.0,99.97279644012451,"[70, 92, 82, 44]",zebra
3556,3556,http://images.cocodataset.org/val2017/000000274708.jpg,"[338, 199, 224, 224]",top_L,1704075.0,"[0, 0, 14, 28]",1.0,99.43208694458008,"[1, 1, 79, 44]",zebra
3557,3557,http://images.cocodataset.org/val2017/000000274708.jpg,"[128, 199, 224, 224]",top_R,1704075.0,"[210, 0, 14, 28]",1.0,99.65590834617615,"[142, 2, 80, 42]",zebra
3558,3558,http://images.cocodataset.org/val2017/000000274708.jpg,"[338, 3, 224, 224]",bot_L,1704075.0,"[0, 196, 14, 28]",1.0,99.75975751876831,"[1, 183, 78, 40]",zebra
3559,3559,http://images.cocodataset.org/val2017/000000274708.jpg,"[128, 3, 224, 224]",bot_R,1704075.0,"[210, 196, 14, 28]",1.0,99.83164668083191,"[139, 184, 82, 39]",zebra
3560,3560,http://images.cocodataset.org/val2017/000000274708.jpg,"[201, 126, 224, 224]",centr,1704075.0,"[97, 85, 30, 55]",1.0,99.73143935203552,"[26, 58, 138, 104]",zebra
3561,3561,http://images.cocodataset.org/val2017/000000274708.jpg,"[298, 211, 224, 224]",top_L,1704075.0,"[0, 0, 30, 55]",1.0,99.90563988685608,"[-1, 4, 111, 102]",zebra
3562,3562,http://images.cocodataset.org/val2017/000000274708.jpg,"[104, 211, 224, 224]",top_R,1704075.0,"[194, 0, 30, 55]",1.0,,,
3563,3563,http://images.cocodataset.org/val2017/000000274708.jpg,"[298, 42, 224, 224]",bot_L,1704075.0,"[0, 169, 30, 55]",1.0,99.92246627807617,"[-3, 121, 115, 94]",zebra
3564,3564,http://images.cocodataset.org/val2017/000000274708.jpg,"[104, 42, 224, 224]",bot_R,1704075.0,"[194, 169, 30, 55]",1.0,95.06229162216187,"[100, 119, 120, 93]",zebra
3565,3565,http://images.cocodataset.org/val2017/000000049761.jpg,"[274, 157, 224, 224]",centr,1704075.0,"[72, 91, 81, 42]",24.0,,,
3566,3566,http://images.cocodataset.org/val2017/000000049761.jpg,"[346, 248, 224, 224]",top_L,1704075.0,"[0, 0, 81, 42]",24.0,,,
3567,3567,http://images.cocodataset.org/val2017/000000049761.jpg,"[203, 248, 224, 224]",top_R,1704075.0,"[143, 0, 81, 42]",24.0,,,
3568,3568,http://images.cocodataset.org/val2017/000000049761.jpg,"[346, 66, 224, 224]",bot_L,1704075.0,"[0, 182, 81, 42]",24.0,91.68723821640015,"[-4, 145, 104, 79]",zebra
3569,3569,http://images.cocodataset.org/val2017/000000049761.jpg,"[203, 66, 224, 224]",bot_R,1704075.0,"[143, 182, 81, 42]",24.0,87.65790462493896,"[77, 145, 139, 79]",zebra
3570,3570,http://images.cocodataset.org/val2017/000000464872.jpg,"[332, 94, 224, 224]",centr,1704075.0,"[57, 60, 110, 103]",24.0,99.8692512512207,"[88, 77, 51, 72]",zebra
3571,3571,http://images.cocodataset.org/val2017/000000464872.jpg,"[389, 154, 224, 224]",top_L,1704075.0,"[0, 0, 110, 103]",24.0,99.77443814277649,"[2, 3, 51, 72]",zebra
3572,3572,http://images.cocodataset.org/val2017/000000464872.jpg,"[275, 154, 224, 224]",top_R,1704075.0,"[114, 0, 110, 103]",24.0,99.78929162025452,"[177, 1, 47, 72]",zebra
3573,3573,http://images.cocodataset.org/val2017/000000464872.jpg,"[389, 33, 224, 224]",bot_L,1704075.0,"[0, 121, 110, 103]",24.0,99.61376190185547,"[1, 150, 51, 73]",zebra
3574,3574,http://images.cocodataset.org/val2017/000000464872.jpg,"[275, 33, 224, 224]",bot_R,1704075.0,"[114, 121, 110, 103]",24.0,99.86716508865356,"[175, 151, 50, 72]",zebra
3575,3575,http://images.cocodataset.org/val2017/000000473974.jpg,"[296, 84, 224, 224]",centr,1704075.0,"[60, 76, 103, 72]",24.0,99.91704225540161,"[66, 86, 88, 52]",zebra
3576,3576,http://images.cocodataset.org/val2017/000000473974.jpg,"[356, 160, 224, 224]",top_L,1704075.0,"[0, 0, 103, 72]",24.0,99.83887076377869,"[0, 0, 89, 52]",zebra
3577,3577,http://images.cocodataset.org/val2017/000000473974.jpg,"[235, 160, 224, 224]",top_R,1704075.0,"[121, 0, 103, 72]",24.0,99.8531699180603,"[135, 0, 87, 52]",zebra
3578,3578,http://images.cocodataset.org/val2017/000000473974.jpg,"[356, 8, 224, 224]",bot_L,1704075.0,"[0, 152, 103, 72]",24.0,99.81438517570496,"[2, 173, 84, 51]",zebra
3579,3579,http://images.cocodataset.org/val2017/000000473974.jpg,"[235, 8, 224, 224]",bot_R,1704075.0,"[121, 152, 103, 72]",24.0,99.72898364067078,"[137, 173, 81, 51]",zebra
3580,3580,http://images.cocodataset.org/val2017/000000305695.jpg,"[140, 168, 224, 224]",centr,1704075.0,"[87, 76, 49, 73]",24.0,99.75919723510742,"[85, 92, 49, 41]",zebra
3581,3581,http://images.cocodataset.org/val2017/000000305695.jpg,"[227, 244, 224, 224]",top_L,1704075.0,"[0, 0, 49, 73]",24.0,98.731529712677,"[0, 2, 53, 42]",zebra
3582,3582,http://images.cocodataset.org/val2017/000000305695.jpg,"[52, 244, 224, 224]",top_R,1704075.0,"[175, 0, 49, 73]",24.0,98.49327206611633,"[169, 1, 50, 44]",zebra
3583,3583,http://images.cocodataset.org/val2017/000000305695.jpg,"[227, 93, 224, 224]",bot_L,1704075.0,"[0, 151, 49, 73]",24.0,98.79301190376282,"[1, 182, 48, 37]",zebra
3584,3584,http://images.cocodataset.org/val2017/000000305695.jpg,"[52, 93, 224, 224]",bot_R,1704075.0,"[175, 151, 49, 73]",24.0,92.00683236122131,"[173, 181, 41, 40]",zebra
3585,3585,http://images.cocodataset.org/val2017/000000049761.jpg,"[195, 156, 224, 224]",centr,1704075.0,"[68, 87, 88, 49]",24.0,98.5669732093811,"[82, 95, 55, 28]",zebra
3586,3586,http://images.cocodataset.org/val2017/000000049761.jpg,"[263, 243, 224, 224]",top_L,1704075.0,"[0, 0, 88, 49]",24.0,94.44111585617065,"[-1, 1, 58, 27]",zebra
3587,3587,http://images.cocodataset.org/val2017/000000049761.jpg,"[127, 243, 224, 224]",top_R,1704075.0,"[136, 0, 88, 49]",24.0,99.31776523590088,"[165, 1, 56, 28]",zebra
3588,3588,http://images.cocodataset.org/val2017/000000049761.jpg,"[263, 68, 224, 224]",bot_L,1704075.0,"[0, 175, 88, 49]",24.0,98.65986108779907,"[-2, 190, 59, 29]",zebra
3589,3589,http://images.cocodataset.org/val2017/000000049761.jpg,"[127, 68, 224, 224]",bot_R,1704075.0,"[136, 175, 88, 49]",24.0,99.76896047592163,"[166, 190, 53, 28]",zebra
3590,3590,http://images.cocodataset.org/val2017/000000305695.jpg,"[328, 136, 224, 224]",centr,1704075.0,"[86, 91, 53, 42]",24.0,,,
3591,3591,http://images.cocodataset.org/val2017/000000305695.jpg,"[414, 227, 224, 224]",top_L,1704075.0,"[0, 0, 53, 42]",24.0,,,
3592,3592,http://images.cocodataset.org/val2017/000000305695.jpg,"[243, 227, 224, 224]",top_R,1704075.0,"[171, 0, 53, 42]",24.0,,,
3593,3593,http://images.cocodataset.org/val2017/000000305695.jpg,"[414, 45, 224, 224]",bot_L,1704075.0,"[0, 182, 53, 42]",24.0,,,
3594,3594,http://images.cocodataset.org/val2017/000000305695.jpg,"[243, 45, 224, 224]",bot_R,1704075.0,"[171, 182, 53, 42]",24.0,,,
3595,3595,http://images.cocodataset.org/val2017/000000215245.jpg,"[150, 104, 224, 224]",centr,1704075.0,"[83, 95, 57, 34]",24.0,99.8246967792511,"[102, 108, 19, 6]",frisbee
3596,3596,http://images.cocodataset.org/val2017/000000215245.jpg,"[233, 199, 224, 224]",top_L,1704075.0,"[0, 0, 57, 34]",24.0,95.46774625778198,"[0, 0, 21, 6]",frisbee
3597,3597,http://images.cocodataset.org/val2017/000000215245.jpg,"[66, 199, 224, 224]",top_R,1704075.0,"[167, 0, 57, 34]",24.0,93.74885559082031,"[204, 0, 20, 6]",frisbee
3598,3598,http://images.cocodataset.org/val2017/000000215245.jpg,"[233, 9, 224, 224]",bot_L,1704075.0,"[0, 190, 57, 34]",24.0,,,
3599,3599,http://images.cocodataset.org/val2017/000000215245.jpg,"[66, 9, 224, 224]",bot_R,1704075.0,"[167, 190, 57, 34]",24.0,,,
3600,3600,http://images.cocodataset.org/val2017/000000163290.jpg,"[94, 234, 224, 224]",centr,1704075.0,"[92, 97, 39, 31]",25.0,99.46522116661072,"[103, 102, 19, 18]",frisbee
3601,3601,http://images.cocodataset.org/val2017/000000163290.jpg,"[186, 331, 224, 224]",top_L,1704075.0,"[0, 0, 39, 31]",25.0,99.08318519592285,"[0, 0, 18, 17]",frisbee
3602,3602,http://images.cocodataset.org/val2017/000000163290.jpg,"[1, 331, 224, 224]",top_R,1704075.0,"[185, 0, 39, 31]",25.0,88.71828317642212,"[205, 0, 18, 18]",frisbee
3603,3603,http://images.cocodataset.org/val2017/000000163290.jpg,"[186, 138, 224, 224]",bot_L,1704075.0,"[0, 193, 39, 31]",25.0,,,
3604,3604,http://images.cocodataset.org/val2017/000000163290.jpg,"[1, 138, 224, 224]",bot_R,1704075.0,"[185, 193, 39, 31]",25.0,,,
3605,3605,http://images.cocodataset.org/val2017/000000521819.jpg,"[133, 148, 224, 224]",centr,1704075.0,"[102, 108, 20, 7]",34.0,97.40830063819885,"[101, 104, 23, 14]",frisbee
3606,3606,http://images.cocodataset.org/val2017/000000521819.jpg,"[235, 256, 224, 224]",top_L,1704075.0,"[0, 0, 20, 7]",34.0,77.04137563705444,"[0, 0, 23, 13]",frisbee
3607,3607,http://images.cocodataset.org/val2017/000000521819.jpg,"[31, 256, 224, 224]",top_R,1704075.0,"[204, 0, 20, 7]",34.0,95.45214772224426,"[201, 0, 22, 13]",frisbee
3608,3608,http://images.cocodataset.org/val2017/000000521819.jpg,"[235, 39, 224, 224]",bot_L,1704075.0,"[0, 217, 20, 7]",34.0,94.60533857345581,"[1, 209, 22, 14]",frisbee
3609,3609,http://images.cocodataset.org/val2017/000000521819.jpg,"[31, 39, 224, 224]",bot_R,1704075.0,"[204, 217, 20, 7]",34.0,92.92262196540833,"[201, 210, 22, 13]",frisbee
3610,3610,http://images.cocodataset.org/val2017/000000013774.jpg,"[132, 107, 224, 224]",centr,1704075.0,"[104, 103, 17, 18]",34.0,90.60657620429993,"[102, 99, 19, 22]",frisbee
3611,3611,http://images.cocodataset.org/val2017/000000013774.jpg,"[236, 210, 224, 224]",top_L,1704075.0,"[0, 0, 17, 18]",34.0,,,
3612,3612,http://images.cocodataset.org/val2017/000000013774.jpg,"[29, 210, 224, 224]",top_R,1704075.0,"[207, 0, 17, 18]",34.0,,,
3613,3613,http://images.cocodataset.org/val2017/000000013774.jpg,"[236, 4, 224, 224]",bot_L,1704075.0,"[0, 206, 17, 18]",34.0,,,
3614,3614,http://images.cocodataset.org/val2017/000000013774.jpg,"[29, 4, 224, 224]",bot_R,1704075.0,"[207, 206, 17, 18]",34.0,91.28524661064148,"[205, 199, 18, 21]",frisbee
3615,3615,http://images.cocodataset.org/val2017/000000034452.jpg,"[226, 145, 224, 224]",centr,1704075.0,"[100, 105, 23, 14]",34.0,99.96688961982727,"[69, 80, 81, 62]",frisbee
3616,3616,http://images.cocodataset.org/val2017/000000034452.jpg,"[326, 250, 224, 224]",top_L,1704075.0,"[0, 0, 23, 14]",34.0,99.9708354473114,"[-1, 0, 89, 61]",frisbee
3617,3617,http://images.cocodataset.org/val2017/000000034452.jpg,"[125, 250, 224, 224]",top_R,1704075.0,"[201, 0, 23, 14]",34.0,99.83044266700745,"[134, 0, 86, 58]",frisbee
3618,3618,http://images.cocodataset.org/val2017/000000034452.jpg,"[326, 40, 224, 224]",bot_L,1704075.0,"[0, 210, 23, 14]",34.0,99.9734878540039,"[2, 166, 82, 58]",frisbee
3619,3619,http://images.cocodataset.org/val2017/000000034452.jpg,"[125, 40, 224, 224]",bot_R,1704075.0,"[201, 210, 23, 14]",34.0,99.93667602539062,"[136, 165, 82, 58]",frisbee
3620,3620,http://images.cocodataset.org/val2017/000000034452.jpg,"[278, 148, 224, 224]",centr,1704075.0,"[103, 101, 17, 22]",34.0,92.99320578575134,"[82, 70, 59, 84]",frisbee
3621,3621,http://images.cocodataset.org/val2017/000000034452.jpg,"[381, 249, 224, 224]",top_L,1704075.0,"[0, 0, 17, 22]",34.0,99.55812692642212,"[0, 2, 60, 82]",frisbee
3622,3622,http://images.cocodataset.org/val2017/000000034452.jpg,"[174, 249, 224, 224]",top_R,1704075.0,"[207, 0, 17, 22]",34.0,97.42211699485779,"[160, 5, 63, 77]",frisbee
3623,3623,http://images.cocodataset.org/val2017/000000034452.jpg,"[381, 47, 224, 224]",bot_L,1704075.0,"[0, 202, 17, 22]",34.0,99.23089146614075,"[2, 138, 57, 85]",frisbee
3624,3624,http://images.cocodataset.org/val2017/000000034452.jpg,"[174, 47, 224, 224]",bot_R,1704075.0,"[207, 202, 17, 22]",34.0,98.62049221992493,"[163, 143, 59, 77]",frisbee
3625,3625,http://images.cocodataset.org/val2017/000000100238.jpg,"[196, 160, 224, 224]",centr,1704075.0,"[68, 83, 87, 58]",34.0,92.67187714576721,"[74, 82, 81, 52]",frisbee
3626,3626,http://images.cocodataset.org/val2017/000000100238.jpg,"[264, 243, 224, 224]",top_L,1704075.0,"[0, 0, 87, 58]",34.0,97.59337306022644,"[-1, 0, 92, 47]",frisbee
3627,3627,http://images.cocodataset.org/val2017/000000100238.jpg,"[127, 243, 224, 224]",top_R,1704075.0,"[137, 0, 87, 58]",34.0,97.08252549171448,"[129, 0, 96, 47]",frisbee
3628,3628,http://images.cocodataset.org/val2017/000000100238.jpg,"[264, 77, 224, 224]",bot_L,1704075.0,"[0, 166, 87, 58]",34.0,90.79352021217346,"[4, 167, 85, 54]",frisbee
3629,3629,http://images.cocodataset.org/val2017/000000100238.jpg,"[127, 77, 224, 224]",bot_R,1704075.0,"[137, 166, 87, 58]",34.0,93.68409514427185,"[131, 167, 91, 53]",frisbee
3630,3630,http://images.cocodataset.org/val2017/000000481413.jpg,"[210, 132, 224, 224]",centr,1704075.0,"[83, 70, 59, 84]",34.0,,,
3631,3631,http://images.cocodataset.org/val2017/000000481413.jpg,"[293, 202, 224, 224]",top_L,1704075.0,"[0, 0, 59, 84]",34.0,,,
3632,3632,http://images.cocodataset.org/val2017/000000481413.jpg,"[128, 202, 224, 224]",top_R,1704075.0,"[165, 0, 59, 84]",34.0,,,
3633,3633,http://images.cocodataset.org/val2017/000000481413.jpg,"[293, 62, 224, 224]",bot_L,1704075.0,"[0, 140, 59, 84]",34.0,,,
3634,3634,http://images.cocodataset.org/val2017/000000481413.jpg,"[128, 62, 224, 224]",bot_R,1704075.0,"[165, 140, 59, 84]",34.0,,,
3635,3635,http://images.cocodataset.org/val2017/000000401244.jpg,"[110, 153, 224, 224]",centr,1704075.0,"[65, 88, 95, 48]",34.0,99.64293241500854,"[65, 80, 84, 67]",baseball glove
3636,3636,http://images.cocodataset.org/val2017/000000401244.jpg,"[175, 241, 224, 224]",top_L,1704075.0,"[0, 0, 95, 48]",34.0,61.590808629989624,"[0, 0, 90, 65]",baseball glove
3637,3637,http://images.cocodataset.org/val2017/000000401244.jpg,"[46, 241, 224, 224]",top_R,1704075.0,"[129, 0, 95, 48]",34.0,63.239604234695435,"[125, 0, 89, 72]",baseball glove
3638,3638,http://images.cocodataset.org/val2017/000000401244.jpg,"[175, 65, 224, 224]",bot_L,1704075.0,"[0, 176, 95, 48]",34.0,83.81927609443665,"[3, 155, 84, 70]",baseball glove
3639,3639,http://images.cocodataset.org/val2017/000000401244.jpg,"[46, 65, 224, 224]",bot_R,1704075.0,"[129, 176, 95, 48]",34.0,89.22696709632874,"[128, 150, 92, 73]",person
3640,3640,http://images.cocodataset.org/val2017/000000434548.jpg,"[208, 138, 224, 224]",centr,1704075.0,"[90, 88, 43, 49]",40.0,99.96209740638733,"[53, 90, 113, 44]",skateboard
3641,3641,http://images.cocodataset.org/val2017/000000434548.jpg,"[298, 226, 224, 224]",top_L,1704075.0,"[0, 0, 43, 49]",40.0,99.42330121994019,"[0, 1, 100, 39]",skateboard
3642,3642,http://images.cocodataset.org/val2017/000000434548.jpg,"[117, 226, 224, 224]",top_R,1704075.0,"[181, 0, 43, 49]",40.0,99.57982897758484,"[115, 1, 104, 39]",skateboard
3643,3643,http://images.cocodataset.org/val2017/000000434548.jpg,"[298, 51, 224, 224]",bot_L,1704075.0,"[0, 175, 43, 49]",40.0,99.84599351882935,"[-1, 175, 110, 48]",skateboard
3644,3644,http://images.cocodataset.org/val2017/000000434548.jpg,"[117, 51, 224, 224]",bot_R,1704075.0,"[181, 175, 43, 49]",40.0,99.67175126075745,"[116, 179, 108, 43]",skateboard
3645,3645,http://images.cocodataset.org/val2017/000000197658.jpg,"[89, 315, 224, 224]",centr,1704075.0,"[63, 79, 98, 66]",40.0,75.8017897605896,"[70, 106, 79, 13]",knife
3646,3646,http://images.cocodataset.org/val2017/000000197658.jpg,"[152, 394, 224, 224]",top_L,1704075.0,"[0, 0, 98, 66]",40.0,,,
3647,3647,http://images.cocodataset.org/val2017/000000197658.jpg,"[26, 394, 224, 224]",top_R,1704075.0,"[126, 0, 98, 66]",40.0,,,
3648,3648,http://images.cocodataset.org/val2017/000000197658.jpg,"[152, 236, 224, 224]",bot_L,1704075.0,"[0, 158, 98, 66]",40.0,,,
3649,3649,http://images.cocodataset.org/val2017/000000197658.jpg,"[26, 236, 224, 224]",bot_R,1704075.0,"[126, 158, 98, 66]",40.0,,,
3650,3650,http://images.cocodataset.org/val2017/000000308165.jpg,"[110, 258, 224, 224]",centr,1704075.0,"[59, 92, 105, 41]",41.0,,,
3651,3651,http://images.cocodataset.org/val2017/000000308165.jpg,"[169, 350, 224, 224]",top_L,1704075.0,"[0, 0, 105, 41]",41.0,,,
3652,3652,http://images.cocodataset.org/val2017/000000308165.jpg,"[50, 350, 224, 224]",top_R,1704075.0,"[119, 0, 105, 41]",41.0,,,
3653,3653,http://images.cocodataset.org/val2017/000000308165.jpg,"[169, 167, 224, 224]",bot_L,1704075.0,"[0, 183, 105, 41]",41.0,,,
3654,3654,http://images.cocodataset.org/val2017/000000308165.jpg,"[50, 167, 224, 224]",bot_R,1704075.0,"[119, 183, 105, 41]",41.0,,,
3655,3655,http://images.cocodataset.org/val2017/000000434459.jpg,"[166, 108, 224, 224]",centr,1704075.0,"[70, 105, 84, 13]",49.0,,,
3656,3656,http://images.cocodataset.org/val2017/000000434459.jpg,"[236, 213, 224, 224]",top_L,1704075.0,"[0, 0, 84, 13]",49.0,,,
3657,3657,http://images.cocodataset.org/val2017/000000434459.jpg,"[96, 213, 224, 224]",top_R,1704075.0,"[140, 0, 84, 13]",49.0,,,
3658,3658,http://images.cocodataset.org/val2017/000000434459.jpg,"[236, 2, 224, 224]",bot_L,1704075.0,"[0, 211, 84, 13]",49.0,,,
3659,3659,http://images.cocodataset.org/val2017/000000434459.jpg,"[96, 2, 224, 224]",bot_R,1704075.0,"[140, 211, 84, 13]",49.0,,,
3660,3660,http://images.cocodataset.org/val2017/000000453708.jpg,"[326, 74, 224, 224]",centr,1704075.0,"[86, 70, 52, 83]",52.0,,,
3661,3661,http://images.cocodataset.org/val2017/000000453708.jpg,"[412, 144, 224, 224]",top_L,1704075.0,"[0, 0, 52, 83]",52.0,,,
3662,3662,http://images.cocodataset.org/val2017/000000453708.jpg,"[240, 144, 224, 224]",top_R,1704075.0,"[172, 0, 52, 83]",52.0,,,
3663,3663,http://images.cocodataset.org/val2017/000000453708.jpg,"[412, 3, 224, 224]",bot_L,1704075.0,"[0, 141, 52, 83]",52.0,,,
3664,3664,http://images.cocodataset.org/val2017/000000453708.jpg,"[240, 3, 224, 224]",bot_R,1704075.0,"[172, 141, 52, 83]",52.0,,,
3665,3665,http://images.cocodataset.org/val2017/000000439290.jpg,"[303, 105, 224, 224]",centr,1704075.0,"[104, 96, 16, 32]",52.0,,,
3666,3666,http://images.cocodataset.org/val2017/000000439290.jpg,"[407, 201, 224, 224]",top_L,1704075.0,"[0, 0, 16, 32]",52.0,,,
3667,3667,http://images.cocodataset.org/val2017/000000439290.jpg,"[199, 201, 224, 224]",top_R,1704075.0,"[208, 0, 16, 32]",52.0,,,
3668,3668,http://images.cocodataset.org/val2017/000000439290.jpg,"[407, 9, 224, 224]",bot_L,1704075.0,"[0, 192, 16, 32]",52.0,,,
3669,3669,http://images.cocodataset.org/val2017/000000439290.jpg,"[199, 9, 224, 224]",bot_R,1704075.0,"[208, 192, 16, 32]",52.0,,,
3670,3670,http://images.cocodataset.org/val2017/000000439290.jpg,"[294, 98, 224, 224]",centr,1704075.0,"[103, 95, 17, 33]",52.0,,,
3671,3671,http://images.cocodataset.org/val2017/000000439290.jpg,"[397, 193, 224, 224]",top_L,1704075.0,"[0, 0, 17, 33]",52.0,,,
3672,3672,http://images.cocodataset.org/val2017/000000439290.jpg,"[190, 193, 224, 224]",top_R,1704075.0,"[207, 0, 17, 33]",52.0,,,
3673,3673,http://images.cocodataset.org/val2017/000000439290.jpg,"[397, 2, 224, 224]",bot_L,1704075.0,"[0, 191, 17, 33]",52.0,,,
3674,3674,http://images.cocodataset.org/val2017/000000439290.jpg,"[190, 2, 224, 224]",bot_R,1704075.0,"[207, 191, 17, 33]",52.0,,,
3675,3675,http://images.cocodataset.org/val2017/000000386210.jpg,"[152, 72, 224, 224]",centr,1704075.0,"[56, 69, 111, 85]",53.0,99.56187009811401,"[75, 76, 74, 69]",orange
3676,3676,http://images.cocodataset.org/val2017/000000386210.jpg,"[208, 141, 224, 224]",top_L,1704075.0,"[0, 0, 111, 85]",53.0,97.43037819862366,"[2, 5, 73, 63]",orange
3677,3677,http://images.cocodataset.org/val2017/000000386210.jpg,"[95, 141, 224, 224]",top_R,1704075.0,"[113, 0, 111, 85]",53.0,97.33073115348816,"[151, 7, 70, 63]",orange
3678,3678,http://images.cocodataset.org/val2017/000000386210.jpg,"[208, 2, 224, 224]",bot_L,1704075.0,"[0, 139, 111, 85]",53.0,98.56911897659302,"[1, 151, 71, 68]",orange
3679,3679,http://images.cocodataset.org/val2017/000000386210.jpg,"[95, 2, 224, 224]",bot_R,1704075.0,"[113, 139, 111, 85]",53.0,97.15322852134705,"[151, 150, 71, 71]",orange
3680,3680,http://images.cocodataset.org/val2017/000000386210.jpg,"[150, 201, 224, 224]",centr,1704075.0,"[58, 69, 107, 86]",53.0,,,
3681,3681,http://images.cocodataset.org/val2017/000000386210.jpg,"[208, 270, 224, 224]",top_L,1704075.0,"[0, 0, 107, 86]",53.0,,,
3682,3682,http://images.cocodataset.org/val2017/000000386210.jpg,"[91, 270, 224, 224]",top_R,1704075.0,"[117, 0, 107, 86]",53.0,,,
3683,3683,http://images.cocodataset.org/val2017/000000386210.jpg,"[208, 132, 224, 224]",bot_L,1704075.0,"[0, 138, 107, 86]",53.0,,,
3684,3684,http://images.cocodataset.org/val2017/000000386210.jpg,"[91, 132, 224, 224]",bot_R,1704075.0,"[117, 138, 107, 86]",53.0,,,
3685,3685,http://images.cocodataset.org/val2017/000000148707.jpg,"[239, 118, 224, 224]",centr,1704075.0,"[76, 76, 72, 73]",55.0,,,
3686,3686,http://images.cocodataset.org/val2017/000000148707.jpg,"[315, 194, 224, 224]",top_L,1704075.0,"[0, 0, 72, 73]",55.0,,,
3687,3687,http://images.cocodataset.org/val2017/000000148707.jpg,"[163, 194, 224, 224]",top_R,1704075.0,"[152, 0, 72, 73]",55.0,,,
3688,3688,http://images.cocodataset.org/val2017/000000148707.jpg,"[315, 43, 224, 224]",bot_L,1704075.0,"[0, 151, 72, 73]",55.0,,,
3689,3689,http://images.cocodataset.org/val2017/000000148707.jpg,"[163, 43, 224, 224]",bot_R,1704075.0,"[152, 151, 72, 73]",55.0,,,
3690,3690,http://images.cocodataset.org/val2017/000000386210.jpg,"[150, 124, 224, 224]",centr,1704075.0,"[58, 57, 109, 111]",55.0,,,
3691,3691,http://images.cocodataset.org/val2017/000000386210.jpg,"[208, 181, 224, 224]",top_L,1704075.0,"[0, 0, 109, 111]",55.0,,,
3692,3692,http://images.cocodataset.org/val2017/000000386210.jpg,"[93, 181, 224, 224]",top_R,1704075.0,"[115, 0, 109, 111]",55.0,,,
3693,3693,http://images.cocodataset.org/val2017/000000386210.jpg,"[208, 68, 224, 224]",bot_L,1704075.0,"[0, 113, 109, 111]",55.0,,,
3694,3694,http://images.cocodataset.org/val2017/000000386210.jpg,"[93, 68, 224, 224]",bot_R,1704075.0,"[115, 113, 109, 111]",55.0,,,
3695,3695,http://images.cocodataset.org/val2017/000000148707.jpg,"[136, 98, 224, 224]",centr,1704075.0,"[79, 78, 65, 69]",55.0,,,
